CT;Date;Time_of_Day;Site;forest_d;forest_g;forest_a;sec_veg;savanna;crops;pasture;d_river;d_streams;d_roads;d_crops;Datetime;Hour;HourRadians
CT88;2021-12-28;20:08:32;Puerto Rondón;59.529847;0;0;0;19.621765;0;0;132.922244;1903.922209;2927.178982;0;2021-12-28 20:08:32;20.14222222;5.273221447
CT29;2021-11-13;18:48:27;Puerto Rondón;78.028387;0;0;0;5.440998;0;0;46.344963;756.523173;519.685964;0;2021-11-13 18:48:27;18.8075;4.923791986
CT29;2021-11-13;18:48:29;Puerto Rondón;78.028387;0;0;0;5.440998;0;0;46.344963;756.523173;519.685964;0;2021-11-13 18:48:29;18.80805556;4.92393743
CT29;2021-11-27;18:04:22;Puerto Rondón;78.028387;0;0;0;5.440998;0;0;46.344963;756.523173;519.685964;0;2021-11-27 18:04:22;18.07277778;4.731442158
CT29;2021-11-27;18:04:23;Puerto Rondón;78.028387;0;0;0;5.440998;0;0;46.344963;756.523173;519.685964;0;2021-11-27 18:04:23;18.07305556;4.73151488
CT95;2021-12-19;14:07:59;Puerto Rondón;70.791158;0;0;0;28.381646;0;0;100.358517;2321.582571;3243.813993;0;2021-12-19 14:07:59;14.13305556;3.700025292
CT95;2021-12-19;14:08:00;Puerto Rondón;70.791158;0;0;0;28.381646;0;0;100.358517;2321.582571;3243.813993;0;2021-12-19 14:08:00;14.13333333;3.700098014
CT95;2021-12-20;3:35:28;Puerto Rondón;70.791158;0;0;0;28.381646;0;0;100.358517;2321.582571;3243.813993;0;2021-12-20 03:35:28;3.591111111;0.94015069
CT95;2021-12-20;3:35:30;Puerto Rondón;70.791158;0;0;0;28.381646;0;0;100.358517;2321.582571;3243.813993;0;2021-12-20 03:35:30;3.591666667;0.940296135
CT95;2022-01-01;1:30:50;Puerto Rondón;70.791158;0;0;0;28.381646;0;0;100.358517;2321.582571;3243.813993;0;2022-01-01 01:30:50;1.513888889;0.396335184
CT95;2022-01-01;1:31:16;Puerto Rondón;70.791158;0;0;0;28.381646;0;0;100.358517;2321.582571;3243.813993;0;2022-01-01 01:31:16;1.521111111;0.398225958
